location,DAPI_2nd,DAPI_3rd,GABA,GAD,gephyrin,NR1,PSD,Synapsin,VGluT1,VGAT,total
on_synapse,0.144971503,3.29869127,0.028035805,0.067694222,0.081637183,0.323575727,0.457408419,0.280238523,0.075679788,0.043722347,4.80165479
on_synapse,0.149675995,2.990623506,0.024281128,0.122831432,0.06521071,0.399161601,0.283418568,0.004659432,0.052113927,0.045307271,4.13728357
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.102526011,1.845678802,0.079635574,0.04790201,0.044443306,0.176904279,0.172722719,0.067806161,0.035746268,0.043139889,2.61650502
on_synapse,0.124048524,2.177262862,0.042341142,0.081276704,0.062575416,0.248914768,0.226866714,0.290221903,0.060061547,0.04288945,3.356459031
on_synapse,0.092051241,1.736216409,0.009328825,0.033114769,0.040984602,0.055037604,0.281439489,0.247723288,0.035918919,0.021397294,2.55321244
on_synapse,0.086238038,1.707958625,0.014728426,0.035812672,0.03707435,0.088626688,0.328252472,0.043984169,0.05664648,0.022693122,2.422015041
on_synapse,0.308781846,6.604215047,0.054090397,0.112778328,0.14986169,0.239953299,1.763476709,0.744004423,0.458329776,0.090373352,10.52586487
on_synapse,0.450193141,8.351941655,0.057820884,0.149246029,0.197599587,0.418996501,1.161682566,0.421165069,0.142926257,0.12488901,11.4764607
on_synapse,0.142470915,2.78993352,0.295469724,0.336116613,0.123949867,0.154740493,0.026248587,0.138160341,0.051047667,0.091891871,4.150029597
on_synapse,0.055012939,0.80548346,0.018253535,0.069695831,0.026719107,0.070240345,0.124441257,0.048218853,0.019796007,0.019722014,1.257583347
on_synapse,0.103246654,2.155751732,0.020400284,0.034847441,0.056626875,0.057795587,0.246005162,0.251796547,0.267582853,0.030661296,3.224714431
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.203790345,3.907988601,0.045551306,0.122585737,0.096437705,0.821304707,0.280196784,0.128575386,0.089768838,0.055215946,5.751415356
on_synapse,0.248668124,5.024248875,0.042240588,0.119567197,0.119861272,0.450094484,1.121451176,0.318303243,0.421244754,0.063315347,7.92899506
on_synapse,0.194913068,4.114268151,0.039003863,0.083591361,0.081546115,0.351507183,0.67038909,0.257683901,0.203896592,0.053345248,6.050144571
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.175306787,3.102152251,0.033849008,0.101664656,0.080840334,0.178300663,0.864664678,0.308687931,0.079366164,0.058264842,4.983097314
on_synapse,0.317967428,6.448827114,0.048818387,0.146692318,0.131595823,0.729729678,0.619982697,0.137405232,0.10480462,0.089233811,8.775057108
on_synapse,0.113275884,2.279972907,0.02103302,0.052726741,0.048484469,0.134866699,0.510677777,0.21197702,0.050931934,0.035973939,3.459920391
on_synapse,0.094895929,2.095917508,0.014900903,0.038171488,0.046103076,0.131772268,0.591240052,0.008098026,0.062385216,0.027152204,3.11063667
on_synapse,0.05321244,1.021943705,0.001686664,0.023617087,0,0.104778059,0,0.025392922,0,0.00897973,1.239610606
on_synapse,0.062691149,1.179569929,0.020232376,0.03543322,0,0.301207037,0,0.114698829,0,0.019883281,1.733715821
on_synapse,0.108589653,2.130375885,0.021558561,0.121449279,0.050423468,0.116586602,0.56433797,0.071598783,0.045464032,0.026906936,3.257291169
on_synapse,0.100993026,2.010598092,0.016528926,0.04016878,0,0.051764831,0,0.246685487,0,0.030671099,2.497410241
on_synapse,0.054715781,0.892382692,0.009491753,0.019135049,0.025280036,0.031094188,0.17578205,0.063729424,0.057283485,0.015572707,1.344467164
on_synapse,0.002363985,0.032183215,0.000339609,0.001020726,0,0.001020726,0,0.000381349,0,0.000368068,0.037677678
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.125549257,2.130766721,0.024738368,0.056991781,0,0.215211848,0,0.179025416,0,0.032353968,2.764637358
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.162018381,2.920408063,0.045558895,0.079859451,0.063649265,0.48751034,0.626484606,0.392351388,0.072257132,0.047856476,4.897953995
on_synapse,0.22536029,4.52280506,0.123147326,0.181298333,0.030156941,0.28602896,0.037254589,0.831972998,0.016965295,0.080931403,6.335921195
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.041450379,0.939066662,0.006975275,0.017184192,0.015944095,0.096379602,0.01446281,0.000388464,0.018044362,0.01446281,1.16435865
on_synapse,0.034329608,0.56582222,0.010087966,0.02387381,0,0.121930175,0,0.002831126,0,0.010209272,0.769084179
on_synapse,0.057965075,1.775483991,0.014153557,0.034909577,0,0.230856651,0,0.046784524,0,0.035093611,2.195246985
on_synapse,0.032796,0.594757949,0.006076389,0.017682148,0.012152778,0.127405088,0.012152778,0.051552456,0.012152778,0.008854525,0.875582889
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.061058023,1.199697126,0.009469697,0.030627817,0,0.077275858,0,0.037888571,0,0.016215878,1.43223297
on_synapse,0.069165571,1.21868426,0.011363636,0.022863449,0.02881527,0.045184542,0.182271319,0.02842083,0.027692994,0.016763711,1.651225582
on_synapse,0.099397241,2.069949115,0.01393689,0.069636637,0.047689707,0.242073629,0.601451404,0.228474831,0.067177788,0.032362885,3.472150126
on_synapse,0.032727273,0.844973704,0.005454545,0.013040947,0.015195342,0.070375657,0.012843727,0.003576258,0.010909091,0.01059166,1.019688204
on_synapse,0.090804742,1.749829247,0.014692378,0.033566317,0.038243062,0.057274473,0.082646525,0.192596514,0.031606448,0.026732388,2.317992092
on_synapse,0.087979722,1.786751816,0.118605287,0.066720928,0.042312684,0.047137415,0.018046733,0.050616989,0.031020194,0.042646601,2.291838369
on_synapse,0.138545485,2.968723676,0.026679264,0.052688796,0.060131746,0.176858745,0.413951688,0.335877558,0.061778567,0.036971898,4.272207424
on_synapse,0.114380089,2.214657848,0.004758327,0.0492244,0.051320872,0.171144199,0.380142522,0.197225827,0.087492126,0.026297915,3.296644127
on_synapse,0.089150331,2.0572555,0.016528926,0.062370512,0.033930591,0.099173554,0.023281273,0.200067922,0.025074183,0.04383808,2.650670871
on_synapse,0.121212121,2.665241825,0.024844614,0.033704817,0,0.093337583,0,0.09950178,0,0.035326974,3.073169714
on_synapse,0.02473021,0.446608838,0.005585343,0.010340824,0,0.048297589,0,0.001471894,0,0.00672939,0.543764087
on_synapse,0.130203234,2.51381205,0.023647444,0.065793168,0,0.491092366,0,0.099475218,0,0.03395905,3.35798253
on_synapse,0.159583959,2.949602145,0.032184875,0.069387764,0.077265897,0.084390581,0.440605577,0.273009016,0.072802831,0.045416126,4.204248771
on_synapse,0.22171684,4.494273359,0.048908032,0.122805819,0.001144048,0.848249351,0.001092822,0.129132231,0.001833464,0.067737859,5.936893826
on_synapse,0.135428287,2.599530239,0.026948675,0.059537903,0.139668663,0.276622347,0.136094226,0.096822849,0.058680342,0.043682505,3.573016036
on_synapse,0.153406719,3.008459881,0.027515956,0.061604019,0.079637472,0.169867344,0.201860832,0.230433562,0.084591216,0.044208046,4.061585047
on_synapse,0.045454545,0.906405654,0.04423192,0.01773416,0,0.066427011,0,0.043591911,0,0.021141164,1.144986365
on_synapse,0.33327855,6.052574961,0.114302302,0.26850753,0.049051038,0.377335052,0.232854228,0.993227495,0.053388174,0.085020234,8.559539564
on_synapse,0.039743794,0.723796948,0.008059559,0.020570089,0,0.183542791,0,0.033408844,0,0.01272492,1.021846944
on_synapse,0.112210573,2.308056144,0.066085821,0.044047965,0,0.063569343,0,0.033787822,0,0.043582662,2.671340329
on_synapse,0.035531641,0.637151236,0.007455519,0.016829878,0.017792501,0.090189792,0.012396694,0.008646523,0.029256454,0.009487484,0.864737723
on_synapse,0.042144065,1.179573629,0.003916228,0.015909091,0.023863636,0.023743896,0.179040665,0.082001315,0.017907119,0.016186138,1.584285781
on_synapse,0.141404489,3.280731123,0.023962246,0.138617581,0.085084053,0.083233941,0.345987509,0.097295267,0.127965346,0.038274793,4.362556349
on_synapse,0.041027764,0.799563298,0.007231405,0.016311215,0.020752937,0.02420002,0.181525767,0.010247336,0.014642101,0.014445735,1.129947579
on_synapse,0.030118759,0.357051687,0.005165289,0.010330579,0.014795779,0.015495868,0.088296564,0.044684021,0.030532836,0.006868554,0.603339936
on_synapse,0.048184465,1.1351769,0.008264463,0.028652414,0.022037856,0.236151902,0.034084506,0.102919456,0.050402124,0.012501281,1.678375367
on_synapse,0.079216754,1.422326429,0.01353007,0.033303309,0.038936036,0.082076873,0.604469042,0.130173827,0.058670856,0.023828632,2.486531828
on_synapse,0.077106527,1.543747012,0.012855831,0.027178244,0.034765385,0.059549287,0.023150362,0.048319407,0.034454234,0.024615046,1.885741335
on_synapse,0.049571836,1.171494007,0.008264463,0.016528926,0,0.026219179,0,0.010279353,0,0.014876887,1.297234649
on_synapse,0.028448222,0.659231781,0.004190928,0.026882983,0.015020426,0.113250923,0.011363636,0.006963358,0.012760612,0.007274449,0.885387318
on_synapse,0.033147497,0.839933662,0.006198347,0.012396694,0,0.017572656,0,0.043631753,0,0.010386073,0.963266683
on_synapse,0.197858326,4.076424937,0.034349174,0.116300116,0.101845844,0.300858889,0.865111246,0.319261833,0.092853545,0.05988107,6.16474498
on_synapse,0.020678232,0.327716259,0.009182262,0.02149358,0,0.008226043,0,0,0,0.006157793,0.39345417
on_synapse,0.055837951,1.213627755,0.014006934,0.019651578,0,0.029539976,0,0.080977648,0,0.017741986,1.431383828
on_synapse,0.194031316,4.189632283,0.024554334,0.14229945,0.143772198,0.266887508,0.747156956,0.273474319,0.159007667,0.062438102,6.203254132
on_synapse,0.195708968,3.948754781,0.094569616,0.074743016,0.08891768,0.154777252,0.465467267,0.080584916,0.076911584,0.078062035,5.258497114
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.094396254,1.807678589,0.099416403,0.071522892,0.030029825,0.056456754,0.023875115,0.080923814,0.030333386,0.040950451,2.335583483
on_synapse,0.087915215,1.600733101,0.058797972,0.062765142,0.129374132,0.055244405,0.024512594,0.029185544,0.062065053,0.049753736,2.160346895
on_synapse,0.021854652,0.437910875,0.003682225,0.013770192,0.008851427,0.14084609,0.007575758,0.018027642,0.007575758,0.004249624,0.664344243
on_synapse,0.125215339,2.382849912,0.081394334,0.207970008,0.049201633,0.067443784,0.042240588,0.292310786,0.042240588,0.065406127,3.356273099
on_synapse,0.074241665,1.323376515,0.011463242,0.059380431,0.220205435,0.038567493,0.026146135,0.089267961,0.03356442,0.0321244,1.908337697
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.148478588,2.983223482,0.042385254,0.055780855,0.068083635,0.145432774,0.559247148,0.112816747,0.105837204,0.050457619,4.271743306
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.070060105,1.329717157,0.011937557,0.023875115,0.002718773,0.036186432,0.000899301,0.029841996,0.00220841,0.017904439,1.525349285
on_synapse,0.094849225,1.858906495,0.016528926,0.043787566,0.028182843,0.244185848,0.074582935,0.10486391,0.025000427,0.02663539,2.517523564
on_synapse,0.346448818,7.507735127,0.059285568,0.201964639,0,1.896086821,0,0.331895753,0,0.126155025,10.46957175
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.19226097,3.411115556,0.056180296,0.122578961,0,0.940665645,0,0.317547591,0,0.058453755,5.098802775
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.118193344,2.010010416,0.032948996,0.042208097,0.028714313,0.061142511,0.042536797,0.100097756,0.026631122,0.034122925,2.496606277
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.067170579,1.846737472,0.0128084,0.086543497,0,0.032811207,0,0.231554842,0,0.023036526,2.300662523
on_synapse,0.081422793,1.380888145,0.013933474,0.027548209,0,0.045632888,0,0.211878363,0,0.020313959,1.781617831
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.087421453,1.637740335,0.007735127,0.041593385,0,0.197779353,0,0.26506685,0,0.022838262,2.260174766
on_synapse,0.109143416,2.117237125,0.013429752,0.046436377,0,0.122238064,0,0.312525613,0,0.021988764,2.742999112
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.231182979,4.254678642,0.040178267,0.100366388,0,0.11562686,0,0.403951233,0,0.07322636,5.219210729
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.101214056,2.257218598,0.021785995,0.058011321,0,0.337062871,0,0.402960863,0,0.04613329,3.224386995
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.365221931,7.219452223,0.06916243,0.14795535,0.075963293,0.422960961,0.813554402,0.565108258,0.054309327,0.100842058,9.834530233
on_synapse,0.310244226,6.436387054,0.038448779,0.143757257,0.133453511,0.336074331,2.09483154,0.331720121,0.128821216,0.083464244,10.03720228
on_synapse,0.089641247,1.729802011,0.024947066,0.042402329,0.0385369,0.214295472,0.128818472,0.415033126,0.080303173,0.023510604,2.7872904
on_synapse,0.084108838,1.606808363,0.014806451,0.029186019,0,0.04340764,0,0.067560703,0,0.020018697,1.865896711
on_synapse,0.180439348,3.768285551,0.055138396,0.098580186,0.08620697,0.275576719,0.480301465,0.503743768,0.073912728,0.068450755,5.590635886
on_synapse,0.037958093,0.754649804,0.009080474,0.013634277,0.018181818,0.02131021,0.107888805,0.284032473,0.016472577,0.011411637,1.274620169
on_synapse,0.022038567,0.410043333,0.003673095,0.012077955,0.011019284,0.045729648,0.076322959,0,0.008232209,0.005166238,0.594303288
on_synapse,0.347061091,7.566447452,0.062420112,0.151633866,0.04331525,0.341345732,0.290183145,0.666657722,0.057041381,0.090348044,9.616453794
on_synapse,0.016528926,0.251698047,0.002754821,0.007793942,0.008264463,0.009915079,0.032228749,0.003680684,0.017208145,0.004862676,0.354935531
on_synapse,0.067054846,1.134470408,0.011363636,0.036485725,0.031668346,0.142566252,0.013207773,0.004478007,0.028381343,0.022065603,1.49174194
on_synapse,0.215859085,4.127323465,0.039051294,0.089555261,0.081049304,0.299918526,1.087603794,0.292676144,0.150853279,0.054784997,6.438675149
on_synapse,0.060369852,0.850701796,0.009681716,0.028746329,0.015293098,0.142442456,0.264089287,0.133358377,0.014129841,0.022481815,1.541294567
on_synapse,0.254734747,5.340796882,0.047298682,0.099768751,0.036811986,0.222279411,0.312034697,0.379189556,0.064913111,0.068267195,6.826095017
on_synapse,0.248877906,5.343619191,0.043768966,0.111792227,0.01281626,0.161783934,0.164755042,0.978904642,0.03189185,0.072394548,7.170604564
on_synapse,0.046303434,0.947015231,0.007088704,0.017338784,0,0.022202816,0,0.142213159,0,0.013796872,1.195959
on_synapse,0.17047528,3.746358075,0.037877975,0.063459268,0.075290037,0.125413467,0.679403241,0.221057305,0.053914155,0.051308947,5.224557749
on_synapse,0.20593807,3.560572073,0.035064935,0.070891918,0.117197059,0.121900826,0.755935387,0.342234625,0.146195127,0.059225072,5.415155093
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.028335301,0.46737879,0.00472255,0.0094451,0,0.014167651,0,4.63E-05,0,0.006852089,0.530947828
on_synapse,0.292754203,6.188126299,0.01504825,0.088574648,0.053155522,0.191297433,0.370939729,0.885409857,0.082325075,0.076846332,8.244477348
on_synapse,0.061983471,1.169020217,0.010330579,0.024204289,0.029047282,0.0345989,0.192413428,0.082390632,0.027980073,0.015229066,1.647197937
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.049661481,0.980209685,0.008277269,0.024328086,0,0.144510706,0,0.120639386,0,0.013352913,1.340979527
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.092415989,1.826847551,0.104238525,0.18491949,0.026202104,0.053751025,0.016528926,0.075895601,0.016528926,0.049815159,2.447143296
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.049586777,0.866921231,0.008264463,0.020426371,0,0.07584651,0,0.135473584,0,0.013152278,1.169671214
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.045454545,0.789203372,0.007575758,0.015875438,0,0.024312077,0,0.070073801,0,0.012654959,0.96514995
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.181929172,3.885122829,0.034919063,0.061087016,0.024779159,0.107844979,0.025001138,0.609652118,0.024645402,0.042076475,4.99705735
on_synapse,0.13206553,2.808309834,0.012547933,0.026181369,0,0.071687141,0,0.33355206,0,0.024527501,3.408871369
on_synapse,0.157702928,3.108518641,0.032604135,0.078409945,0,0.485156654,0,0.182193839,0,0.034794657,4.0793808
on_synapse,0.165354712,3.819618992,0.04745236,0.084989641,0.094335542,0.098943037,0.346805774,0.618326389,0.158373745,0.048491109,5.482691301
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.077136612,1.232890513,0.011652697,0.027198572,0.034277518,0.038963478,0.025974026,0.014104228,0.025974026,0.019943993,1.508115663
on_synapse,0.24630319,5.134741479,0.044077135,0.125924914,0.029696856,0.157340687,0.315734353,0.486103522,0.107517701,0.077029688,6.724469526
on_synapse,0.21968274,4.340325684,0.038909,0.121954898,0.106806229,0.366391185,0.273142773,0.184578695,0.113565216,0.047705644,5.813062063
on_synapse,0.139957995,3.337619243,0.014021697,0.050545842,0,0.073127974,0,0.484563896,0,0.035952121,4.135788767
on_synapse,0.116895314,2.324804609,0.026539951,0.041256452,0.061046767,0.067532955,0.555087475,0.194144135,0.135612322,0.032799282,3.555719262
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.092089728,1.679915501,0.015348288,0.045303307,0.040131919,0.371949613,0.023883517,0.059429489,0.030696576,0.02160274,2.380350679
on_synapse,0.161634423,3.226659675,0.029040404,0.064949599,0,0.086145546,0,0.381649658,0,0.044424096,3.994503402
on_synapse,0.172725565,2.644280901,0.034725542,0.075686429,0,0.092821529,0,0.146765362,0,0.043636022,3.21064135
on_synapse,0.132729151,3.14941147,0.039368896,0.080722514,0,0.544408966,0,0.147683446,0,0.03350551,4.127829952
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.160789905,2.991883523,0.027861257,0.072353892,0,0.382459076,0,0.273956697,0,0.076864627,3.986168978
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.121035676,2.00303941,0.022038567,0.044077135,0,0.054330874,0,0.155425404,0,0.022855338,2.422802404
on_synapse,0.057831318,1.212180976,0.006061744,0.02718109,0,0.159440953,0,0.089281242,0,0.01255891,1.564536234
on_synapse,0.131451631,2.853761127,0.023415978,0.059294106,0,0.272303235,0,0.054157275,0,0.038356897,3.43274025
on_synapse,0.090898656,2.051989419,0.015636739,0.093593476,0,0.057238188,0,0.106762355,0,0.02228118,2.438400013
on_synapse,0.120492111,2.377510644,0.024098422,0.05150576,0,0.141018658,0,0.111235287,0,0.034717005,2.860577886
on_synapse,0.113716049,2.427509505,0.024107529,0.05551761,0.059516085,0.147593516,0.440344466,0.164745691,0.080336612,0.028473123,3.541860187
on_synapse,0.113309086,2.58964267,0.017217631,0.051743961,0,0.166268242,0,0.033940077,0,0.03241468,3.004536348
on_synapse,0.068870523,1.446890012,0.012245862,0.028720716,0.028797555,0.021714136,0.024793388,0.023131389,0.024793388,0.015103135,1.695060105
on_synapse,0.110642488,2.463122965,0.061246386,0.1897326,0,0.068255811,0,0.196656649,0,0.039017144,3.128674043
on_synapse,0.050964187,0.696625344,0.004103773,0.02103966,0,0.028268219,0,0.024801926,0,0.011170116,0.836973226
on_synapse,0.174222503,3.636981194,0.035189422,0.081366824,0,0.332212053,0,0.001226578,0,0.078344489,4.339543064
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.084288129,1.555196594,0.020667418,0.031846356,0.036448159,0.203506136,0.104827198,0.012953919,0.03030303,0.022276484,2.102313423
on_synapse,0.111020991,2.455920019,0.026364319,0.042335451,0,0.06982105,0,0.512294242,0,0.034958905,3.252714978
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.178013228,3.973376705,0.155442479,0.152238007,0.084064727,0.104557976,1.128423605,0.243912643,0.255304738,0.072009539,6.347343647
on_synapse,0.087415999,2.177242466,0.016333271,0.045986727,0.040025774,0.274981217,0.404744762,0.002024376,0.087327302,0.022255092,3.158336986
on_synapse,0.08815427,1.952314277,0.019471575,0.075879949,0,0.057208069,0,0.031831273,0,0.026219179,2.251078592
on_synapse,0.088396171,2.020180202,0.016528926,0.033057851,0,0.045818819,0,0.042739567,0,0.022980557,2.269702092
on_synapse,0.084124491,1.605377593,0.072735241,0.032016256,0.036916877,0.048226442,0.026136648,0.132348086,0.03030303,0.05310145,2.121286114
on_synapse,0.173755777,3.5243352,0.031680441,0.073167816,0,0.27815723,0,0.942436195,0,0.049936821,5.073469481
on_synapse,0.119165927,2.222574164,0.02095713,0.046831956,0,0.153575575,0,0.51430344,0,0.03601473,3.113422922
on_synapse,0.090393985,1.612270337,0.017009881,0.038726863,0.040784441,0.169367416,0.01512021,0.223408009,0.174919746,0.030129431,2.412130319
on_synapse,0.067717938,1.185096646,0.012396694,0.042287071,0.033074927,0.418784008,0.184612845,0.044373107,0.017906336,0.015538556,2.021788129
on_synapse,0.050497461,1.557225144,0.012063725,0.018031555,0,0.028817476,0,0.055839196,0,0.01852674,1.741001298
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.089104797,1.667807868,0.013882248,0.040414475,0,0.045875737,0,0.025066594,0,0.021361246,1.903512966
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.082644628,1.590647269,0.028692257,0.032679348,0,0.122686292,0,0.053767388,0,0.030581927,1.94169911
on_synapse,0.133833166,2.426785938,0.025252525,0.050505051,0,0.09354391,0,0.000957405,0,0.044244094,2.775122089
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.080180088,1.451816247,0.020419256,0.027457141,0,0.045454545,0,0.022661817,0,0.020459099,1.668448193
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.035694283,0.757294584,0.006908681,0.013837853,0,0.056696947,0,0.015719555,0,0.011676115,0.897828017
on_synapse,0.116088382,2.4718496,0.023536644,0.056813059,0.049354552,0.201796325,0.702615942,0.094539307,0.039017144,0.035110307,3.790721262
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.05785124,1.417440749,0.011570248,0.035888942,0,0.031777201,0,0,0,0.020131822,1.574660201
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.070114746,1.505699747,0.01397104,0.026446281,0,0.030544362,0,0.109712451,0,0.020596271,1.777084899
on_synapse,0.15048494,3.935714774,0.031302507,0.143453316,0.075462742,0.211361929,0.67460556,0.055221638,0.059770507,0.104040025,5.441417936
on_synapse,0.099378458,1.842606379,0.018181818,0.042100949,0.037313025,0.042152175,0.121385151,0.057472167,0.036302165,0.030086743,2.326979031
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.057122464,1.161795642,0.010909091,0.021818182,0,0.032727273,0,0.492802404,0,0.012396694,1.789571751
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.045454545,1.120924117,0.00903456,0.018181818,0,0.027272727,0,0.001314801,0,0.009090909,1.231273479
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0.034997609,0.671402227,0.006037839,0.015849327,0,0.019332696,0,0,0,0.007263848,0.754883546
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
on_synapse,0,0,0,0,0,0,0,0,0,0,0
around_synapse,2.663790895,43.11633854,0.693292808,1.42391657,1.793311591,1.786268014,1.494245612,1.899503108,1.775011099,0.976389079,57.62206731
around_synapse,2.634169456,42.90258521,0.623083293,1.741214739,1.577765351,2.326932928,1.512379619,1.949593607,2.398999385,0.964329622,58.63105321
